receive position_data-->[2018-07-13 17:14:39]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:14:39]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:14:39]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:14:39]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:14:39]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:15:21]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:15:21]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:15:21]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:15:21]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:15:21]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:15:21]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:15:21]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:15:21]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:15:56]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:15:56]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:15:56]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:15:56]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:17:00]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:17:00]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:17:01]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:17:01]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:17:02]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:17:02]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:17:02]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:17:02]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:17:02]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:17:02]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:17:02]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:17:02]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:17:14]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:17:14]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:17:14]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:17:14]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:17:48]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:17:48]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:17:48]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:17:48]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:17:49]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:17:49]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:17:49]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:17:49]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
send   position_data-->[2018-07-13 17:17:49]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:17:49]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:334.500°,高度:12.300km
receive position_data-->[2018-07-13 17:19:48]:eplrs_t_r_0(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:19:50]:eplrs_t_r_0(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:19:51]:eplrs_t_r_0(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:19:51]:eplrs_t_r_0(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:19:51]:eplrs_t_r_0(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:19:52]:eplrs_t_r_0(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:19:52]:eplrs_t_r_0(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:19:52]:eplrs_t_r_0(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:19:52]:eplrs_t_r_0(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:19:53]:eplrs_t_r_0(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:19:53]:eplrs_t_r_0(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:19:53]:eplrs_t_r_0(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:20:33]:eplrs_t_r_1(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:20:35]:eplrs_t_r_1(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:20:35]:eplrs_t_r_1(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:20:35]:eplrs_t_r_1(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:20:35]:eplrs_t_r_1(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:20:36]:eplrs_t_r_1(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:20:45]:eplrs_t_r_2(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:20:46]:eplrs_t_r_2(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:20:46]:eplrs_t_r_2(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:20:46]:eplrs_t_r_2(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:20:47]:eplrs_t_r_2(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:21:13]:eplrs_t_r_1(192.168.1.2)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:392.540°,高度:12.300km
send   position_data-->[2018-07-13 17:22:05]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:22:05]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:22:05]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:22:05]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:22:05]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:22:05]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
send   position_data-->[2018-07-13 17:22:06]:eplrs_t_r_0(192.168.1.6)-->mse_t_v_12(127.0.0.1):   经度:116.230°,纬度:39.540°,高度:12.300km
receive position_data-->[2018-07-13 17:22:06]:eplrs_t_r_0(127.0.0.1)-->eplrs_t_r_0(192.168.1.6):   经度:116.230°,纬度:39.540°,高度:12.300km
